,index,Month,Day,Year,Updated,Hour,Variable
36,4,December,20,2022,,7:30 am,Nonmanufacturing Business Outlook Survey
37,5,December,20,2022,,8:00 am,Federal Funds Data
38,6,December,20,2022,,8:00 am,Overnight Bank Funding Rate Data
39,7,December,20,2022,,9:00 am,GDPNow
40,8,December,20,2022,,10:15 am,Moody's Daily Corporate Bond Yield Averages
41,9,December,20,2022,,12:00 pm,Commercial Paper
42,10,December,20,2022,,3:15 pm,H.15 Selected Interest Rates
43,11,December,20,2022,,3:30 pm,Interest Rate on Reserve Balances
44,12,December,20,2022,,7:00 pm,Coinbase Cryptocurrencies
45,13,December,20,2022,,Unspecified,ICE BofA Indices
46,14,December,20,2022,,Unspecified,Interest Rate Spreads
47,15,December,20,2022,,Unspecified,Recession Indicators Series
48,16,December,20,2022,,Unspecified,Economic Policy Uncertainty
49,17,December,20,2022,,Unspecified,CBOE Market Statistics
50,18,December,20,2022,,Unspecified,Wilshire Indexes
51,19,December,20,2022,,Unspecified,Temporary Open Market Operations
52,20,December,20,2022,,Unspecified,Optimal Blue Mortgage Market Indices
53,21,December,20,2022,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
54,22,December,20,2022,,Unspecified,FOMC Press Release
55,23,December,20,2022,,Unspecified,Dow Jones Averages
56,24,December,20,2022,,Unspecified,Key ECB Interest Rates
57,25,December,20,2022,,Unspecified,SONIA Interest Rate Benchmark
58,26,December,20,2022,,Unspecified,NASDAQ
59,27,December,20,2022,,Unspecified,Weekly Financial Statements of the Eurosystem
60,28,December,20,2022,,Unspecified,Standard & Poors
61,29,December,20,2022,,Unspecified,Nikkei Indexes
62,1,December,21,2022,,2:00 am,Swiss National Bank Monthly Statistical Bulletin
63,2,December,21,2022,,7:00 am,SOFR Averages and Index Data
64,3,December,21,2022,,7:00 am,Secured Overnight Financing Rate Data
65,4,December,21,2022,,7:30 am,U.S. International Transactions
66,5,December,21,2022,,7:30 am,Chicago Fed National Financial Conditions Index
67,6,December,21,2022,,8:00 am,Federal Funds Data
68,7,December,21,2022,,8:00 am,Overnight Bank Funding Rate Data
69,8,December,21,2022,,9:00 am,Existing Home Sales
70,9,December,21,2022,,10:15 am,Moody's Daily Corporate Bond Yield Averages
71,10,December,21,2022,,12:00 pm,Spot Prices
72,11,December,21,2022,,12:00 pm,Commercial Paper
73,12,December,21,2022,,3:15 pm,H.15 Selected Interest Rates
74,13,December,21,2022,,3:30 pm,Interest Rate on Reserve Balances
75,14,December,21,2022,,7:00 pm,Coinbase Cryptocurrencies
76,15,December,21,2022,,Unspecified,ICE BofA Indices
77,16,December,21,2022,,Unspecified,Interest Rate Spreads
78,17,December,21,2022,,Unspecified,Recession Indicators Series
79,18,December,21,2022,,Unspecified,Economic Policy Uncertainty
80,19,December,21,2022,,Unspecified,CBOE Market Statistics
81,20,December,21,2022,,Unspecified,Wilshire Indexes
82,21,December,21,2022,,Unspecified,Temporary Open Market Operations
83,22,December,21,2022,,Unspecified,Optimal Blue Mortgage Market Indices
84,23,December,21,2022,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
85,24,December,21,2022,,Unspecified,FOMC Press Release
86,25,December,21,2022,,Unspecified,Natural Gas Spot and Futures Prices (NYMEX)
87,26,December,21,2022,,Unspecified,Dow Jones Averages
88,27,December,21,2022,,Unspecified,Key ECB Interest Rates
89,28,December,21,2022,,Unspecified,SONIA Interest Rate Benchmark
90,29,December,21,2022,,Unspecified,NASDAQ
91,30,December,21,2022,,Unspecified,Standard & Poors
92,31,December,21,2022,,Unspecified,Nikkei Indexes
93,1,December,22,2022,,1:00 am,United Kingdom Main Aggregates of National Accounts
94,2,December,22,2022,,7:00 am,SOFR Averages and Index Data
95,3,December,22,2022,,7:00 am,Secured Overnight Financing Rate Data
96,4,December,22,2022,,7:30 am,Gross Domestic Product
97,5,December,22,2022,,7:30 am,Gross Domestic Product by Industry
98,6,December,22,2022,,7:30 am,Unemployment Insurance Weekly Claims Report
99,7,December,22,2022,,7:30 am,Chicago Fed National Activity Index
100,8,December,22,2022,,8:00 am,Federal Funds Data
101,9,December,22,2022,,8:00 am,Overnight Bank Funding Rate Data
102,10,December,22,2022,,9:00 am,Primary Mortgage Market Survey
103,11,December,22,2022,,9:00 am,St. Louis Fed Financial Stress Index
104,12,December,22,2022,,10:15 am,Moody's Daily Corporate Bond Yield Averages
105,13,December,22,2022,,10:30 am,Weekly Economic Index (Lewis-Mertens-Stock)
106,14,December,22,2022,,11:00 am,Weekly Business Formation Statistics
107,15,December,22,2022,,12:00 pm,Commercial Paper
108,16,December,22,2022,,3:15 pm,H.15 Selected Interest Rates
109,17,December,22,2022,,3:30 pm,H.4.1 Factors Affecting Reserve Balances
110,18,December,22,2022,,3:30 pm,Interest Rate on Reserve Balances
111,19,December,22,2022,,7:00 pm,Coinbase Cryptocurrencies
112,20,December,22,2022,,Unspecified,ICE BofA Indices
113,21,December,22,2022,,Unspecified,Interest Rate Spreads
114,22,December,22,2022,,Unspecified,BIS Effective Exchange Rate Indices
115,23,December,22,2022,,Unspecified,Recession Indicators Series
116,24,December,22,2022,,Unspecified,Economic Policy Uncertainty
117,25,December,22,2022,,Unspecified,CBOE Market Statistics
118,26,December,22,2022,,Unspecified,Debt to Gross Domestic Product Ratios
119,27,December,22,2022,,Unspecified,Wilshire Indexes
120,28,December,22,2022,,Unspecified,Temporary Open Market Operations
121,29,December,22,2022,,Unspecified,Optimal Blue Mortgage Market Indices
122,30,December,22,2022,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
123,31,December,22,2022,,Unspecified,FOMC Press Release
124,32,December,22,2022,,Unspecified,Money Velocity
125,33,December,22,2022,,Unspecified,Dow Jones Averages
126,34,December,22,2022,,Unspecified,Key ECB Interest Rates
127,35,December,22,2022,,Unspecified,SONIA Interest Rate Benchmark
128,36,December,22,2022,,Unspecified,NASDAQ
129,37,December,22,2022,,Unspecified,Standard & Poors
130,38,December,22,2022,,Unspecified,Nikkei Indexes
131,1,December,23,2022,,7:00 am,Housing Units Authorized By Building Permits
132,2,December,23,2022,,7:00 am,New Residential Construction
133,3,December,23,2022,,7:00 am,SOFR Averages and Index Data
134,4,December,23,2022,,7:00 am,Secured Overnight Financing Rate Data
135,5,December,23,2022,,7:30 am,"Manufacturer's Shipments, Inventories, and Orders (M3) Survey"
136,6,December,23,2022,,7:30 am,Personal Income and Outlays
137,7,December,23,2022,,7:30 am,"Supplemental Estimates, Motor Vehicles"
138,8,December,23,2022,,7:30 am,State Unemployment Insurance Weekly Claims Report
139,9,December,23,2022,,7:30 am,"Supplemental Estimates, Underlying Detail Tables"
140,10,December,23,2022,,8:00 am,Federal Funds Data
141,11,December,23,2022,,8:00 am,Overnight Bank Funding Rate Data
142,12,December,23,2022,,8:30 am,Trimmed Mean PCE Inflation Rate
143,13,December,23,2022,,9:00 am,Gross Domestic Product by State
144,14,December,23,2022,,9:00 am,New Residential Sales
145,15,December,23,2022,,9:00 am,Personal Income by State
146,16,December,23,2022,,9:00 am,Chicago Fed Advance Retail Trade Summary
147,17,December,23,2022,,10:00 am,Surveys of Consumers
148,18,December,23,2022,,10:00 am,St. Louis Fed Economic News Index
149,19,December,23,2022,,10:15 am,Moody's Daily Corporate Bond Yield Averages
150,20,December,23,2022,,10:30 am,GDPNow
151,21,December,23,2022,,12:00 pm,Commercial Paper
152,22,December,23,2022,,3:15 pm,H.15 Selected Interest Rates
153,23,December,23,2022,,3:15 pm,H.8 Assets and Liabilities of Commercial Banks in the United States
154,24,December,23,2022,,3:30 pm,Interest Rate on Reserve Balances
155,25,December,23,2022,,7:00 pm,Coinbase Cryptocurrencies
156,26,December,23,2022,,Unspecified,ICE BofA Indices
157,27,December,23,2022,,Unspecified,Interest Rate Spreads
158,28,December,23,2022,,Unspecified,Recession Indicators Series
159,29,December,23,2022,,Unspecified,Economic Policy Uncertainty
160,30,December,23,2022,,Unspecified,CBOE Market Statistics
161,31,December,23,2022,,Unspecified,Wilshire Indexes
162,32,December,23,2022,,Unspecified,Temporary Open Market Operations
163,33,December,23,2022,,Unspecified,Optimal Blue Mortgage Market Indices
164,34,December,23,2022,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
165,35,December,23,2022,,Unspecified,FOMC Press Release
166,36,December,23,2022,,Unspecified,Dow Jones Averages
167,37,December,23,2022,,Unspecified,Key ECB Interest Rates
168,38,December,23,2022,,Unspecified,SONIA Interest Rate Benchmark
169,39,December,23,2022,,Unspecified,NASDAQ
170,40,December,23,2022,,Unspecified,St. Louis Fed Price Pressures Measures
171,41,December,23,2022,,Unspecified,Standard & Poors
172,42,December,23,2022,,Unspecified,"Supplemental Estimates, Underlying Detail Tables, Spliced Series"
173,43,December,23,2022,,Unspecified,Nikkei Indexes
174,1,December,24,2022,,7:00 pm,Coinbase Cryptocurrencies
175,2,December,24,2022,,Unspecified,FOMC Press Release
0,1,December,25,2022,,7:00 pm,Coinbase Cryptocurrencies
1,2,December,25,2022,,Unspecified,FOMC Press Release
2,1,December,26,2022,,7:00 pm,Coinbase Cryptocurrencies
3,2,December,26,2022,,Unspecified,International Financial Statistics
4,3,December,26,2022,,Unspecified,ICE BofA Indices
5,4,December,26,2022,,Unspecified,Recession Indicators Series
6,5,December,26,2022,,Unspecified,Economic Policy Uncertainty
7,6,December,26,2022,,Unspecified,FOMC Press Release
8,7,December,26,2022,,Unspecified,Key ECB Interest Rates
9,8,December,26,2022,,Unspecified,Nikkei Indexes
10,1,December,27,2022,,7:00 am,SOFR Averages and Index Data
11,2,December,27,2022,,7:00 am,Secured Overnight Financing Rate Data
12,3,December,27,2022,,7:30 am,Brave-Butters-Kelley Indexes
13,4,December,27,2022,,7:30 am,Advance Economic Indicators
14,5,December,27,2022,,8:00 am,S&P/Case-Shiller Home Price Indices
15,6,December,27,2022,,8:00 am,Federal Funds Data
16,7,December,27,2022,,8:00 am,Overnight Bank Funding Rate Data
17,8,December,27,2022,,9:00 am,House Price Index
18,9,December,27,2022,,9:30 am,Texas Manufacturing Outlook Survey
19,10,December,27,2022,,10:15 am,Moody's Daily Corporate Bond Yield Averages
20,11,December,27,2022,,12:00 pm,H.6 Money Stock Measures
21,12,December,27,2022,,12:00 pm,Commercial Paper
22,13,December,27,2022,,3:15 pm,H.15 Selected Interest Rates
23,14,December,27,2022,,3:15 pm,H.10 Foreign Exchange Rates
24,15,December,27,2022,,3:15 pm,G.5 Foreign Exchange Rates
25,16,December,27,2022,,3:30 pm,Interest Rate on Reserve Balances
26,17,December,27,2022,,7:00 pm,Coinbase Cryptocurrencies
27,18,December,27,2022,,Unspecified,ICE BofA Indices
28,19,December,27,2022,,Unspecified,Interest Rate Spreads
29,20,December,27,2022,,Unspecified,Recession Indicators Series
30,21,December,27,2022,,Unspecified,Economic Policy Uncertainty
31,22,December,27,2022,,Unspecified,Pandemic Claims Weekly Report
32,23,December,27,2022,,Unspecified,CBOE Market Statistics
33,24,December,27,2022,,Unspecified,Wilshire Indexes
34,25,December,27,2022,,Unspecified,Temporary Open Market Operations
35,26,December,27,2022,,Unspecified,Optimal Blue Mortgage Market Indices
36,27,December,27,2022,,Unspecified,Gasoline and Diesel Fuel Update
37,28,December,27,2022,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
38,29,December,27,2022,,Unspecified,FOMC Press Release
39,30,December,27,2022,,Unspecified,Dow Jones Averages
40,31,December,27,2022,,Unspecified,Real Money Stock Measures
41,32,December,27,2022,,Unspecified,Key ECB Interest Rates
42,33,December,27,2022,,Unspecified,NASDAQ
43,34,December,27,2022,,Unspecified,Standard & Poors
44,35,December,27,2022,,Unspecified,Nikkei Indexes
45,36,December,27,2022,,Unspecified,M2 Related Series
46,1,December,28,2022,,7:00 am,SOFR Averages and Index Data
47,2,December,28,2022,,7:00 am,Secured Overnight Financing Rate Data
48,3,December,28,2022,,8:00 am,Federal Funds Data
49,4,December,28,2022,,8:00 am,Overnight Bank Funding Rate Data
50,5,December,28,2022,,9:00 am,State Coincident Indexes
51,6,December,28,2022,,9:30 am,Texas Retail Outlook Survey
52,7,December,28,2022,,9:30 am,Texas Service Sector Outlook Survey
53,8,December,28,2022,,10:00 am,Survey of Business Uncertainty
54,9,December,28,2022,,10:15 am,Moody's Daily Corporate Bond Yield Averages
55,10,December,28,2022,,12:00 pm,Commercial Paper
56,11,December,28,2022,,3:15 pm,H.15 Selected Interest Rates
57,12,December,28,2022,,3:30 pm,Interest Rate on Reserve Balances
58,13,December,28,2022,,7:00 pm,Coinbase Cryptocurrencies
59,14,December,28,2022,,Unspecified,ICE BofA Indices
60,15,December,28,2022,,Unspecified,Interest Rate Spreads
61,16,December,28,2022,,Unspecified,Recession Indicators Series
62,17,December,28,2022,,Unspecified,Economic Policy Uncertainty
63,18,December,28,2022,,Unspecified,CBOE Market Statistics
64,19,December,28,2022,,Unspecified,Wilshire Indexes
65,20,December,28,2022,,Unspecified,Temporary Open Market Operations
66,21,December,28,2022,,Unspecified,Optimal Blue Mortgage Market Indices
67,22,December,28,2022,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
68,23,December,28,2022,,Unspecified,FOMC Press Release
69,24,December,28,2022,,Unspecified,Dow Jones Averages
70,25,December,28,2022,,Unspecified,Key ECB Interest Rates
71,26,December,28,2022,,Unspecified,SONIA Interest Rate Benchmark
72,27,December,28,2022,,Unspecified,NASDAQ
73,28,December,28,2022,,Unspecified,Weekly Financial Statements of the Eurosystem
74,29,December,28,2022,,Unspecified,Standard & Poors
75,30,December,28,2022,,Unspecified,Nikkei Indexes
76,1,December,29,2022,,7:00 am,SOFR Averages and Index Data
77,2,December,29,2022,,7:00 am,Secured Overnight Financing Rate Data
78,3,December,29,2022,,7:30 am,Unemployment Insurance Weekly Claims Report
79,4,December,29,2022,,7:30 am,Chicago Fed National Financial Conditions Index
80,5,December,29,2022,,7:30 am,U.S. International Investment Position
81,6,December,29,2022,,8:00 am,Federal Funds Data
82,7,December,29,2022,,8:00 am,Overnight Bank Funding Rate Data
83,8,December,29,2022,,9:00 am,Unemployment in States and Local Areas (all other areas)
84,9,December,29,2022,,9:00 am,Metropolitan Area Employment and Unemployment
85,10,December,29,2022,,9:00 am,Primary Mortgage Market Survey
86,11,December,29,2022,,9:00 am,St. Louis Fed Financial Stress Index
87,12,December,29,2022,,10:15 am,Moody's Daily Corporate Bond Yield Averages
88,13,December,29,2022,,10:30 am,Weekly Economic Index (Lewis-Mertens-Stock)
89,14,December,29,2022,,11:00 am,Monthly State Retail Sales
90,15,December,29,2022,,11:00 am,Weekly Business Formation Statistics
91,16,December,29,2022,,12:00 pm,Spot Prices
92,17,December,29,2022,,12:00 pm,Commercial Paper
93,18,December,29,2022,,3:15 pm,H.15 Selected Interest Rates
94,19,December,29,2022,,3:30 pm,H.4.1 Factors Affecting Reserve Balances
95,20,December,29,2022,,3:30 pm,Interest Rate on Reserve Balances
96,21,December,29,2022,,7:00 pm,Coinbase Cryptocurrencies
97,22,December,29,2022,,Unspecified,ICE BofA Indices
98,23,December,29,2022,,Unspecified,Interest Rate Spreads
99,24,December,29,2022,,Unspecified,Recession Indicators Series
100,25,December,29,2022,,Unspecified,Economic Policy Uncertainty
101,26,December,29,2022,,Unspecified,CBOE Market Statistics
102,27,December,29,2022,,Unspecified,Wilshire Indexes
103,28,December,29,2022,,Unspecified,Temporary Open Market Operations
104,29,December,29,2022,,Unspecified,Optimal Blue Mortgage Market Indices
105,30,December,29,2022,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
106,31,December,29,2022,,Unspecified,FOMC Press Release
107,32,December,29,2022,,Unspecified,Natural Gas Spot and Futures Prices (NYMEX)
108,33,December,29,2022,,Unspecified,Dow Jones Averages
109,34,December,29,2022,,Unspecified,Key ECB Interest Rates
110,35,December,29,2022,,Unspecified,SONIA Interest Rate Benchmark
111,36,December,29,2022,,Unspecified,NASDAQ
112,37,December,29,2022,,Unspecified,Standard & Poors
113,38,December,29,2022,,Unspecified,Nikkei Indexes
114,39,December,29,2022,,Unspecified,Seasonal Credit Rate
115,1,December,30,2022,,7:00 am,SOFR Averages and Index Data
116,2,December,30,2022,,7:00 am,Secured Overnight Financing Rate Data
117,3,December,30,2022,,7:30 am,State Unemployment Insurance Weekly Claims Report
118,4,December,30,2022,,8:00 am,Federal Funds Data
119,5,December,30,2022,,8:00 am,Overnight Bank Funding Rate Data
120,6,December,30,2022,,10:00 am,St. Louis Fed Economic News Index
121,7,December,30,2022,,10:15 am,Moody's Daily Corporate Bond Yield Averages
122,8,December,30,2022,,12:00 pm,Commercial Paper
123,9,December,30,2022,,3:15 pm,H.15 Selected Interest Rates
124,10,December,30,2022,,3:15 pm,H.8 Assets and Liabilities of Commercial Banks in the United States
125,11,December,30,2022,,3:30 pm,Interest Rate on Reserve Balances
126,12,December,30,2022,,7:00 pm,Coinbase Cryptocurrencies
127,13,December,30,2022,,Unspecified,ICE BofA Indices
128,14,December,30,2022,,Unspecified,Interest Rate Spreads
129,15,December,30,2022,,Unspecified,Recession Indicators Series
130,16,December,30,2022,,Unspecified,Economic Policy Uncertainty
131,17,December,30,2022,,Unspecified,CBOE Market Statistics
132,18,December,30,2022,,Unspecified,Wilshire Indexes
133,19,December,30,2022,,Unspecified,Temporary Open Market Operations
134,20,December,30,2022,,Unspecified,Optimal Blue Mortgage Market Indices
135,21,December,30,2022,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
136,22,December,30,2022,,Unspecified,FOMC Press Release
137,23,December,30,2022,,Unspecified,Dow Jones Averages
138,24,December,30,2022,,Unspecified,Key ECB Interest Rates
139,25,December,30,2022,,Unspecified,SONIA Interest Rate Benchmark
140,26,December,30,2022,,Unspecified,NASDAQ
141,27,December,30,2022,,Unspecified,Standard & Poors
142,28,December,30,2022,,Unspecified,Minimum Wage Rates
143,29,December,30,2022,,Unspecified,Nikkei Indexes
144,1,December,31,2022,,7:00 pm,Coinbase Cryptocurrencies
145,2,December,31,2022,,Unspecified,ICE BofA Indices
146,3,December,31,2022,,Unspecified,FOMC Press Release
0,1,December,25,2022,,7:00 pm,Coinbase Cryptocurrencies
1,2,December,25,2022,,Unspecified,FOMC Press Release
2,1,December,26,2022,,7:00 pm,Coinbase Cryptocurrencies
3,2,December,26,2022,,Unspecified,International Financial Statistics
4,3,December,26,2022,,Unspecified,ICE BofA Indices
5,4,December,26,2022,,Unspecified,Recession Indicators Series
6,5,December,26,2022,,Unspecified,Economic Policy Uncertainty
7,6,December,26,2022,,Unspecified,FOMC Press Release
8,7,December,26,2022,,Unspecified,Key ECB Interest Rates
9,8,December,26,2022,,Unspecified,Nikkei Indexes
10,1,December,27,2022,,7:00 am,SOFR Averages and Index Data
11,2,December,27,2022,,7:00 am,Secured Overnight Financing Rate Data
12,3,December,27,2022,,7:30 am,Brave-Butters-Kelley Indexes
13,4,December,27,2022,,7:30 am,Advance Economic Indicators
14,5,December,27,2022,,8:00 am,S&P/Case-Shiller Home Price Indices
15,6,December,27,2022,,8:00 am,Federal Funds Data
16,7,December,27,2022,,8:00 am,Overnight Bank Funding Rate Data
17,8,December,27,2022,,9:00 am,House Price Index
18,9,December,27,2022,,9:30 am,Texas Manufacturing Outlook Survey
19,10,December,27,2022,,10:15 am,Moody's Daily Corporate Bond Yield Averages
20,11,December,27,2022,,12:00 pm,H.6 Money Stock Measures
21,12,December,27,2022,,12:00 pm,Commercial Paper
22,13,December,27,2022,,3:15 pm,H.15 Selected Interest Rates
23,14,December,27,2022,,3:15 pm,H.10 Foreign Exchange Rates
24,15,December,27,2022,,3:15 pm,G.5 Foreign Exchange Rates
25,16,December,27,2022,,3:30 pm,Interest Rate on Reserve Balances
26,17,December,27,2022,,7:00 pm,Coinbase Cryptocurrencies
27,18,December,27,2022,,Unspecified,ICE BofA Indices
28,19,December,27,2022,,Unspecified,Interest Rate Spreads
29,20,December,27,2022,,Unspecified,Recession Indicators Series
30,21,December,27,2022,,Unspecified,Economic Policy Uncertainty
31,22,December,27,2022,,Unspecified,Pandemic Claims Weekly Report
32,23,December,27,2022,,Unspecified,CBOE Market Statistics
33,24,December,27,2022,,Unspecified,Wilshire Indexes
34,25,December,27,2022,,Unspecified,Temporary Open Market Operations
35,26,December,27,2022,,Unspecified,Optimal Blue Mortgage Market Indices
36,27,December,27,2022,,Unspecified,Gasoline and Diesel Fuel Update
37,28,December,27,2022,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
38,29,December,27,2022,,Unspecified,FOMC Press Release
39,30,December,27,2022,,Unspecified,Dow Jones Averages
40,31,December,27,2022,,Unspecified,Real Money Stock Measures
41,32,December,27,2022,,Unspecified,Key ECB Interest Rates
42,33,December,27,2022,,Unspecified,NASDAQ
43,34,December,27,2022,,Unspecified,Standard & Poors
44,35,December,27,2022,,Unspecified,Nikkei Indexes
45,36,December,27,2022,,Unspecified,M2 Related Series
46,1,December,28,2022,,7:00 am,SOFR Averages and Index Data
47,2,December,28,2022,,7:00 am,Secured Overnight Financing Rate Data
48,3,December,28,2022,,8:00 am,Federal Funds Data
49,4,December,28,2022,,8:00 am,Overnight Bank Funding Rate Data
50,5,December,28,2022,,9:00 am,State Coincident Indexes
51,6,December,28,2022,,9:30 am,Texas Retail Outlook Survey
52,7,December,28,2022,,9:30 am,Texas Service Sector Outlook Survey
53,8,December,28,2022,,10:00 am,Survey of Business Uncertainty
54,9,December,28,2022,,10:15 am,Moody's Daily Corporate Bond Yield Averages
55,10,December,28,2022,,12:00 pm,Commercial Paper
56,11,December,28,2022,,3:15 pm,H.15 Selected Interest Rates
57,12,December,28,2022,,3:30 pm,Interest Rate on Reserve Balances
58,13,December,28,2022,,7:00 pm,Coinbase Cryptocurrencies
59,14,December,28,2022,,Unspecified,ICE BofA Indices
60,15,December,28,2022,,Unspecified,Interest Rate Spreads
61,16,December,28,2022,,Unspecified,Recession Indicators Series
62,17,December,28,2022,,Unspecified,Economic Policy Uncertainty
63,18,December,28,2022,,Unspecified,CBOE Market Statistics
64,19,December,28,2022,,Unspecified,Wilshire Indexes
65,20,December,28,2022,,Unspecified,Temporary Open Market Operations
66,21,December,28,2022,,Unspecified,Optimal Blue Mortgage Market Indices
67,22,December,28,2022,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
68,23,December,28,2022,,Unspecified,FOMC Press Release
69,24,December,28,2022,,Unspecified,Dow Jones Averages
70,25,December,28,2022,,Unspecified,Key ECB Interest Rates
71,26,December,28,2022,,Unspecified,SONIA Interest Rate Benchmark
72,27,December,28,2022,,Unspecified,NASDAQ
73,28,December,28,2022,,Unspecified,Weekly Financial Statements of the Eurosystem
74,29,December,28,2022,,Unspecified,Standard & Poors
75,30,December,28,2022,,Unspecified,Nikkei Indexes
76,1,January,05,2023,,5:50 pm,Bank of Japan Accounts
77,2,January,05,2023,,Unspecified,Housing Inventory Core Metrics
78,3,January,05,2023,,Unspecified,Market Hotness Index
79,1,December,30,2022,,7:00 am,SOFR Averages and Index Data
80,2,December,30,2022,,7:00 am,Secured Overnight Financing Rate Data
81,3,December,30,2022,,7:30 am,State Unemployment Insurance Weekly Claims Report
82,4,December,30,2022,,8:00 am,Federal Funds Data
83,5,December,30,2022,,8:00 am,Overnight Bank Funding Rate Data
84,6,December,30,2022,,10:00 am,St. Louis Fed Economic News Index
85,7,December,30,2022,,10:15 am,Moody's Daily Corporate Bond Yield Averages
86,8,December,30,2022,,12:00 pm,Commercial Paper
87,9,December,30,2022,,3:15 pm,H.15 Selected Interest Rates
88,10,December,30,2022,,3:15 pm,H.8 Assets and Liabilities of Commercial Banks in the United States
89,11,December,30,2022,,3:30 pm,Interest Rate on Reserve Balances
90,12,December,30,2022,,7:00 pm,Coinbase Cryptocurrencies
91,13,December,30,2022,,Unspecified,ICE BofA Indices
92,14,December,30,2022,,Unspecified,Interest Rate Spreads
93,15,December,30,2022,,Unspecified,Recession Indicators Series
94,16,December,30,2022,,Unspecified,Economic Policy Uncertainty
95,17,December,30,2022,,Unspecified,CBOE Market Statistics
96,18,December,30,2022,,Unspecified,Wilshire Indexes
97,19,December,30,2022,,Unspecified,Temporary Open Market Operations
98,20,December,30,2022,,Unspecified,Optimal Blue Mortgage Market Indices
99,21,December,30,2022,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
100,22,December,30,2022,,Unspecified,FOMC Press Release
101,23,December,30,2022,,Unspecified,Dow Jones Averages
102,24,December,30,2022,,Unspecified,Key ECB Interest Rates
103,25,December,30,2022,,Unspecified,SONIA Interest Rate Benchmark
104,26,December,30,2022,,Unspecified,NASDAQ
105,27,December,30,2022,,Unspecified,Standard & Poors
106,28,December,30,2022,,Unspecified,Minimum Wage Rates
107,29,December,30,2022,,Unspecified,Nikkei Indexes
108,1,December,31,2022,,7:00 pm,Coinbase Cryptocurrencies
109,2,December,31,2022,,Unspecified,ICE BofA Indices
110,3,December,31,2022,,Unspecified,FOMC Press Release
0,1,December,25,2022,,7:00 pm,Coinbase Cryptocurrencies
1,2,December,25,2022,,Unspecified,FOMC Press Release
2,1,December,26,2022,,7:00 pm,Coinbase Cryptocurrencies
3,2,December,26,2022,,Unspecified,International Financial Statistics
4,3,December,26,2022,,Unspecified,ICE BofA Indices
5,4,December,26,2022,,Unspecified,Recession Indicators Series
6,5,December,26,2022,,Unspecified,Economic Policy Uncertainty
7,6,December,26,2022,,Unspecified,FOMC Press Release
8,7,December,26,2022,,Unspecified,Key ECB Interest Rates
9,8,December,26,2022,,Unspecified,Nikkei Indexes
10,1,January,10,2023,,12:00 pm,Kansas City Financial Stress Index
11,1,December,28,2022,,7:00 am,SOFR Averages and Index Data
12,2,December,28,2022,,7:00 am,Secured Overnight Financing Rate Data
13,3,December,28,2022,,8:00 am,Federal Funds Data
14,4,December,28,2022,,8:00 am,Overnight Bank Funding Rate Data
15,5,December,28,2022,,9:00 am,State Coincident Indexes
16,6,December,28,2022,,9:30 am,Texas Retail Outlook Survey
17,7,December,28,2022,,9:30 am,Texas Service Sector Outlook Survey
18,8,December,28,2022,,10:00 am,Survey of Business Uncertainty
19,9,December,28,2022,,10:15 am,Moody's Daily Corporate Bond Yield Averages
20,10,December,28,2022,,12:00 pm,Commercial Paper
21,11,December,28,2022,,3:15 pm,H.15 Selected Interest Rates
22,12,December,28,2022,,3:30 pm,Interest Rate on Reserve Balances
23,13,December,28,2022,,7:00 pm,Coinbase Cryptocurrencies
24,14,December,28,2022,,Unspecified,ICE BofA Indices
25,15,December,28,2022,,Unspecified,Interest Rate Spreads
26,16,December,28,2022,,Unspecified,Recession Indicators Series
27,17,December,28,2022,,Unspecified,Economic Policy Uncertainty
28,18,December,28,2022,,Unspecified,CBOE Market Statistics
29,19,December,28,2022,,Unspecified,Wilshire Indexes
30,20,December,28,2022,,Unspecified,Temporary Open Market Operations
31,21,December,28,2022,,Unspecified,Optimal Blue Mortgage Market Indices
32,22,December,28,2022,,Unspecified,Historical Overnight AMERIBOR Unsecured Interest Rate
33,23,December,28,2022,,Unspecified,FOMC Press Release
34,24,December,28,2022,,Unspecified,Dow Jones Averages
35,25,December,28,2022,,Unspecified,Key ECB Interest Rates
36,26,December,28,2022,,Unspecified,SONIA Interest Rate Benchmark
37,27,December,28,2022,,Unspecified,NASDAQ
38,28,December,28,2022,,Unspecified,Weekly Financial Statements of the Eurosystem
39,29,December,28,2022,,Unspecified,Standard & Poors
40,30,December,28,2022,,Unspecified,Nikkei Indexes
41,1,January,05,2023,,5:50 pm,Bank of Japan Accounts
42,2,January,05,2023,,Unspecified,Housing Inventory Core Metrics
43,3,January,05,2023,,Unspecified,Market Hotness Index
44,1,December,30,2022,,7:00 am,SOFR Averages and Index Data
45,2,December,30,2022,,7:00 am,Secured Overnight Financing Rate Data
